,id,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,Booking Status Predicted
4149,46249,1,0,1,0,0,0,0,238,2018,9,4,1,0,0,0,112.5,2,1
4150,46250,2,1,1,5,0,0,0,152,2018,7,4,1,0,0,0,129.0,0,1
4151,46251,1,0,2,4,0,0,0,245,2018,9,6,1,0,0,0,110.0,0,1
4152,46252,2,0,0,2,0,0,0,59,2018,10,29,0,0,0,0,85.0,0,0
4153,46253,2,0,2,1,0,0,0,239,2018,10,28,1,0,0,0,96.3,0,1
4154,46254,2,0,0,3,0,0,0,62,2017,9,8,0,0,0,0,71.4,0,0
4155,46255,2,0,1,1,0,0,0,87,2017,7,10,1,0,0,0,58.9,1,0
4156,46256,2,0,2,3,0,0,0,104,2018,12,8,1,0,0,0,88.4,1,0
4157,46257,2,0,0,2,1,0,0,185,2018,9,13,1,0,0,0,116.1,1,1
4158,46258,2,0,1,3,2,0,0,418,2018,9,26,1,0,0,0,107.0,0,1
4159,46259,2,0,1,2,0,0,0,113,2018,8,12,1,0,0,0,117.9,0,1
4160,46260,2,0,0,1,0,0,0,92,2017,7,5,1,0,0,0,68.0,0,1
4161,46261,3,0,0,2,0,0,1,86,2018,7,9,1,0,0,0,137.7,0,1
4162,46262,2,0,2,1,0,0,0,249,2018,9,21,1,0,0,0,117.9,1,1
4163,46263,2,0,2,2,0,0,0,10,2017,11,14,0,0,0,0,43.5,0,0
4164,46264,2,0,2,3,0,0,1,125,2018,3,20,0,0,0,0,55.0,0,0
4165,46265,2,0,2,3,2,0,1,34,2018,10,8,1,0,0,0,153.0,2,0
4166,46266,1,0,0,2,0,0,0,8,2018,6,24,0,0,0,0,95.0,0,0
4167,46267,1,0,1,4,0,0,1,16,2018,4,7,1,0,0,0,127.5,0,1
4168,46268,1,0,2,1,0,0,0,104,2017,11,2,0,0,0,0,61.5,0,0
4169,46269,1,0,0,2,0,0,0,1,2017,9,29,0,0,0,0,90.0,0,0
4170,46270,2,1,1,2,0,0,0,6,2018,12,20,1,0,0,0,106.25,2,0
4171,46271,2,0,0,2,2,0,0,292,2018,9,21,1,0,0,0,109.0,0,1
4172,46272,2,0,1,4,0,0,1,33,2017,10,28,1,0,0,0,104.65,2,0
4173,46273,2,0,1,5,0,0,1,19,2018,11,21,1,0,0,0,132.89,1,0
4174,46274,2,0,1,4,0,0,1,49,2017,11,2,0,0,0,0,60.0,0,0
4175,46275,2,0,1,3,0,0,1,21,2017,10,12,0,0,0,0,75.0,0,0
4176,46276,3,0,2,5,0,0,1,124,2018,8,15,1,0,0,0,138.55,0,1
4177,46277,3,0,1,5,0,0,1,155,2018,8,1,1,0,0,0,130.05,0,1
4178,46278,2,0,2,5,0,0,1,208,2018,8,16,1,0,0,0,77.51,0,1
4179,46279,2,0,2,3,2,0,0,151,2018,7,3,0,0,0,0,300.0,1,1
4180,46280,2,0,0,3,1,0,0,240,2018,8,18,1,0,0,0,85.5,1,1
4181,46281,3,0,2,3,0,0,0,73,2018,3,3,0,0,0,0,105.0,0,0
4182,46282,1,0,0,1,0,0,0,7,2018,4,21,0,0,0,0,115.0,0,0
4183,46283,3,0,0,4,0,0,1,16,2018,3,6,1,0,0,0,137.0,0,1
4184,46284,2,0,2,3,0,0,0,116,2018,1,17,0,0,0,0,82.0,0,0
4185,46285,2,0,2,3,0,0,1,11,2017,10,2,0,0,0,0,75.0,0,0
4186,46286,2,0,0,2,2,0,0,102,2017,10,14,0,0,0,0,109.0,0,1
4187,46287,2,0,2,1,0,0,2,44,2018,4,23,0,0,0,0,95.0,0,0
4188,46288,2,0,1,0,1,1,0,156,2018,8,13,1,0,0,0,103.5,0,1
4189,46289,2,0,1,3,0,0,0,10,2018,5,2,0,0,0,0,100.0,0,0
4190,46290,2,0,1,3,1,0,0,158,2018,5,11,1,0,0,0,94.5,0,1
4191,46291,2,0,2,2,0,0,1,126,2018,7,11,1,0,0,0,82.45,0,1
4192,46292,2,1,2,2,0,0,0,1,2018,8,21,1,0,0,0,180.0,1,0
4193,46293,2,0,0,5,0,0,0,41,2018,8,28,0,0,0,0,85.5,0,0
4194,46294,1,0,2,4,0,0,1,45,2018,4,21,1,0,0,0,113.62,0,1
4195,46295,2,0,2,2,0,0,0,170,2018,4,16,1,0,0,0,95.2,0,1
4196,46296,2,0,0,4,0,0,0,262,2018,12,26,1,0,0,0,73.95,0,1
4197,46297,1,0,0,1,0,0,0,85,2018,10,30,1,0,0,0,90.9,0,1
4198,46298,2,0,0,2,0,0,0,38,2018,11,16,4,0,0,0,0.0,1,0
4199,46299,2,0,1,1,1,0,0,185,2018,12,16,1,0,0,0,79.2,0,1
4200,46300,2,0,2,3,0,0,0,151,2018,1,19,0,0,0,0,80.0,0,0
4201,46301,2,1,0,1,1,0,0,5,2018,12,16,1,0,0,0,78.0,1,0
4202,46302,2,0,0,3,0,0,0,98,2018,12,10,1,0,0,0,93.6,2,0
4203,46303,2,0,1,3,0,0,0,265,2018,10,5,1,0,0,0,100.3,0,1
4204,46304,2,1,0,3,0,0,0,110,2018,12,26,1,0,0,0,109.8,2,0
4205,46305,2,0,2,5,0,0,1,20,2018,12,22,1,0,0,0,96.9,2,0
4206,46306,2,0,0,1,1,0,0,99,2018,2,28,1,0,0,0,80.1,1,0
4207,46307,2,0,2,1,0,0,4,58,2018,4,12,1,0,0,0,100.48,0,0
4208,46308,3,0,2,2,0,0,1,115,2018,10,16,1,0,0,0,151.2,2,0
4209,46309,2,1,1,1,0,0,3,138,2018,8,29,1,0,0,0,181.19,1,0
4210,46310,1,0,0,1,0,0,0,6,2017,12,10,4,1,0,2,0.0,1,0
4211,46311,2,0,0,4,0,0,0,238,2018,11,2,0,1,1,0,80.0,0,0
4212,46312,2,0,1,0,2,0,0,36,2018,10,16,1,0,0,0,102.85,0,1
4213,46313,1,0,0,2,0,0,0,3,2018,6,17,0,0,0,0,95.0,0,0
4214,46314,1,0,1,1,0,0,0,47,2018,4,2,1,0,0,0,99.9,0,1
4215,46315,3,0,1,0,0,0,5,15,2018,2,8,1,0,0,0,0.0,1,0
4216,46316,2,0,2,2,0,0,0,134,2017,12,4,0,0,0,0,65.0,1,0
4217,46317,2,0,0,3,0,0,0,37,2018,10,14,0,0,0,0,105.0,1,0
4218,46318,2,0,0,4,0,0,1,65,2017,10,7,1,0,0,0,105.9,1,0
4219,46319,2,2,2,3,0,0,0,50,2018,5,24,1,0,0,0,198.9,2,0
4220,46320,2,0,2,3,1,0,0,244,2018,10,30,1,0,0,0,80.75,2,0
4221,46321,2,1,2,3,2,0,0,175,2018,7,24,1,0,0,0,123.25,0,1
4222,46322,2,0,0,3,0,0,0,52,2017,11,15,0,0,0,0,60.0,0,0
4223,46323,2,0,2,7,0,0,0,60,2018,1,26,0,0,0,0,60.0,1,0
4224,46324,1,0,2,1,2,0,0,110,2017,7,25,1,0,0,0,94.5,0,1
4225,46325,2,0,0,3,1,0,0,130,2018,11,25,1,0,0,0,79.2,0,1
4226,46326,2,0,1,4,0,0,0,94,2018,10,7,1,0,0,0,118.8,0,1
4227,46327,2,2,0,2,0,0,3,77,2018,10,7,1,0,0,0,139.5,1,0
4228,46328,2,0,2,2,0,0,0,90,2018,6,10,0,0,0,0,80.75,0,0
4229,46329,2,0,1,1,1,0,0,180,2018,5,2,0,0,0,0,100.0,0,1
4230,46330,2,0,2,1,2,0,0,1,2017,8,15,0,0,0,0,138.5,1,0
4231,46331,0,2,2,1,0,0,1,101,2018,8,20,1,0,0,0,109.83,2,0
4232,46332,1,0,0,3,2,0,0,71,2018,5,10,0,0,0,0,90.0,0,0
4233,46333,3,0,0,3,0,0,1,65,2018,11,2,0,0,0,0,122.65,0,0
4234,46334,1,0,0,3,0,0,0,8,2018,1,26,0,0,0,0,80.0,0,0
4235,46335,2,1,2,3,0,0,1,45,2018,12,20,1,0,0,0,119.38,1,0
4236,46336,2,0,0,3,0,0,1,26,2017,10,16,0,0,0,0,75.0,0,0
4237,46337,2,0,0,3,0,0,1,28,2017,9,22,0,0,0,0,75.0,1,0
4238,46338,1,0,1,2,0,0,0,81,2018,6,26,1,0,0,0,90.9,0,1
4239,46339,1,0,0,4,0,0,0,19,2018,11,2,1,0,0,0,133.8,0,1
4240,46340,2,0,2,2,0,0,0,115,2018,5,1,1,0,0,0,104.55,2,0
4241,46341,2,2,0,2,0,0,3,5,2018,7,6,1,0,0,0,231.0,1,0
4242,46342,2,1,0,3,0,0,0,65,2018,10,9,1,0,0,0,135.0,1,0
4243,46343,2,0,1,0,0,0,0,275,2018,6,4,0,0,0,0,90.0,0,1
4244,46344,2,0,1,4,0,0,0,36,2018,1,19,0,0,0,0,71.0,0,0
4245,46345,3,0,1,3,0,0,1,113,2018,7,9,1,0,0,0,138.55,0,1
4246,46346,1,0,0,3,0,0,0,136,2018,5,12,1,0,0,0,121.5,0,1
4247,46347,0,2,0,1,0,0,2,39,2018,1,28,1,0,0,0,86.6,0,1
4248,46348,2,0,0,3,0,0,0,166,2018,11,12,1,0,0,0,87.5,3,0
4249,46349,2,0,2,3,0,0,0,104,2018,4,28,1,0,0,0,82.45,0,1
4250,46350,2,1,2,2,0,0,0,23,2017,12,4,0,0,0,0,110.5,1,0
4251,46351,3,0,0,2,0,0,0,44,2018,2,9,0,0,0,0,98.94,1,0
4252,46352,2,1,2,5,0,0,0,85,2018,5,15,1,0,0,0,143.1,2,0
4253,46353,1,0,0,1,1,0,0,174,2018,7,25,1,0,0,0,85.5,0,1
4254,46354,2,0,0,3,0,0,1,88,2018,8,14,1,0,0,0,149.4,1,0
4255,46355,2,0,1,0,0,0,0,286,2018,10,11,0,0,0,0,90.0,0,1
4256,46356,2,0,1,4,0,0,0,150,2018,8,8,1,0,0,0,107.95,1,0
4257,46357,1,0,1,4,0,0,1,10,2018,11,1,1,0,0,0,130.9,0,1
4258,46358,1,0,0,1,0,0,1,3,2018,6,10,0,0,0,0,120.0,0,0
4259,46359,2,0,0,2,2,0,0,102,2017,10,25,1,0,0,0,94.5,0,1
4260,46360,3,0,0,2,0,0,1,0,2018,2,25,1,0,0,0,127.0,0,1
4261,46361,2,0,0,4,0,0,0,346,2018,12,26,1,0,0,0,72.25,0,1
4262,46362,2,0,1,2,0,0,0,286,2018,9,16,0,0,0,0,90.0,0,1
4263,46363,2,1,1,1,0,0,0,32,2018,9,11,1,0,0,0,161.1,2,0
4264,46364,2,0,0,1,0,0,0,141,2017,9,20,0,0,0,0,90.0,0,0
4265,46365,2,0,0,3,2,0,0,105,2017,10,12,0,0,0,0,110.0,0,1
4266,46366,2,0,0,3,0,0,0,122,2018,5,30,1,0,0,0,105.9,2,0
4267,46367,2,0,0,2,0,0,0,117,2018,8,27,1,0,0,0,128.7,2,0
4268,46368,2,0,0,3,2,0,0,265,2018,6,24,0,0,0,0,115.0,1,1
4269,46369,2,1,2,3,0,0,0,16,2017,8,9,1,0,0,0,127.5,2,0
4270,46370,2,1,2,0,0,0,0,32,2018,12,4,1,0,0,0,126.0,0,0
4271,46371,2,0,1,2,0,0,1,18,2018,6,21,1,0,0,0,162.67,0,1
4272,46372,1,0,0,3,0,0,0,88,2018,5,3,1,0,0,0,121.5,0,1
4273,46373,1,0,2,3,0,0,1,20,2018,9,4,1,0,0,0,96.9,1,0
4274,46374,2,0,0,4,0,0,0,73,2018,4,26,0,0,0,0,75.0,0,0
4275,46375,2,0,0,2,0,0,2,4,2017,12,16,4,0,0,0,0.0,2,0
4276,46376,2,0,2,2,0,0,1,46,2017,11,6,0,0,0,0,60.0,0,0
4277,46377,2,0,0,3,0,0,3,63,2018,8,9,1,0,0,0,193.68,0,1
4278,46378,2,2,0,2,0,0,3,10,2018,4,26,1,0,0,0,190.0,2,0
4279,46379,1,0,2,1,0,0,0,6,2017,10,11,2,1,0,2,65.0,0,0
4280,46380,2,0,1,2,1,0,0,93,2018,4,25,1,0,0,0,85.5,0,1
4281,46381,1,0,0,1,0,0,0,2,2018,5,15,2,1,3,31,65.0,1,0
4282,46382,2,2,0,1,2,0,3,7,2018,3,23,1,0,0,0,254.0,1,0
4283,46383,2,0,0,2,0,0,0,188,2018,10,28,1,0,0,0,90.9,1,1
4284,46384,2,1,2,1,0,0,1,44,2018,7,10,1,0,0,0,152.1,0,1
4285,46385,2,0,2,2,0,0,0,84,2018,5,13,0,0,0,0,85.0,0,0
4286,46386,2,0,1,3,0,0,0,55,2018,1,25,1,0,0,0,58.94,1,0
4287,46387,1,0,1,5,0,0,0,0,2017,9,19,2,0,0,0,65.0,0,0
4288,46388,2,0,2,5,1,0,0,247,2018,11,19,1,0,0,0,63.75,1,0
4289,46389,2,1,2,2,0,0,0,30,2017,10,16,0,0,0,0,85.0,0,0
4290,46390,1,0,0,1,0,0,0,27,2018,6,9,0,0,0,0,120.0,0,0
4291,46391,1,0,0,2,2,0,0,3,2018,6,8,4,0,0,0,0.0,0,0
4292,46392,2,0,1,3,0,0,0,50,2018,4,29,0,0,0,0,90.95,1,0
4293,46393,2,0,0,2,0,0,1,154,2018,10,28,1,0,0,0,104.4,1,1
4294,46394,2,0,2,2,2,0,0,103,2017,7,17,0,0,0,0,94.5,0,0
4295,46395,2,0,2,3,0,0,0,189,2018,7,17,1,0,0,0,99.45,1,1
4296,46396,1,0,0,1,0,0,0,68,2017,12,2,2,1,0,1,65.0,1,0
4297,46397,2,0,1,2,1,0,0,176,2018,9,12,1,0,0,0,116.1,0,1
4298,46398,1,0,0,1,0,0,0,14,2018,10,26,0,0,0,0,95.0,0,0
4299,46399,2,0,0,2,0,0,0,9,2018,4,8,0,0,0,0,52.0,0,0
4300,46400,2,0,2,2,0,0,0,187,2018,7,25,1,0,0,0,90.95,1,0
4301,46401,2,2,0,2,0,0,2,156,2018,8,19,1,0,0,0,108.66,1,1
4302,46402,2,0,1,3,0,0,0,186,2018,4,28,1,0,0,0,100.0,0,1
4303,46403,2,0,2,0,0,0,5,1,2018,12,11,4,0,0,0,0.0,2,0
4304,46404,2,0,2,3,0,0,1,54,2018,6,21,0,0,0,0,90.95,0,0
4305,46405,2,0,0,2,0,0,0,216,2018,8,6,1,0,0,0,96.3,1,1
4306,46406,2,0,0,2,0,0,0,207,2018,12,30,0,0,0,0,95.0,0,0
4307,46407,2,0,1,2,0,0,0,114,2018,7,11,0,0,0,0,75.0,0,0
4308,46408,2,0,1,2,0,0,2,3,2018,11,14,1,0,0,0,97.54,1,0
4309,46409,3,0,0,3,0,0,0,104,2018,6,26,1,0,0,0,128.7,0,1
4310,46410,1,0,0,2,0,0,1,64,2018,9,23,1,0,0,0,150.3,0,1
4311,46411,2,0,0,2,0,0,0,273,2018,6,17,1,0,0,0,109.0,1,1
4312,46412,2,2,0,1,0,0,3,0,2018,8,26,1,0,0,0,156.0,1,0
4313,46413,2,1,2,5,0,0,1,70,2018,3,31,0,0,0,0,92.55,0,0
4314,46414,3,0,1,2,0,0,1,19,2018,2,12,1,0,0,0,130.0,1,0
4315,46415,3,0,2,5,2,0,1,146,2018,8,19,1,0,0,0,202.5,0,1
4316,46416,1,0,1,2,2,0,0,117,2018,8,29,0,0,0,0,72.0,0,0
4317,46417,2,0,0,4,0,0,0,168,2018,9,22,0,0,0,0,80.75,0,0
4318,46418,1,0,2,2,0,0,0,244,2018,10,30,1,0,0,0,85.5,2,0
4319,46419,2,0,1,2,0,0,0,0,2017,9,9,1,0,0,0,200.0,0,0
4320,46420,2,0,1,2,2,0,0,199,2018,9,23,1,0,0,0,132.77,1,1
4321,46421,2,0,0,2,0,0,0,177,2018,10,3,0,0,0,0,100.0,0,1
4322,46422,2,0,0,3,0,0,0,44,2018,2,17,0,0,0,0,87.0,0,0
4323,46423,1,0,2,2,0,0,0,31,2018,3,5,1,0,0,0,77.5,0,1
4324,46424,3,0,2,2,0,0,1,156,2018,8,30,1,0,0,0,132.18,1,1
4325,46425,2,0,1,1,0,0,0,35,2017,10,26,0,0,0,0,75.0,0,0
4326,46426,2,1,1,0,0,0,0,3,2018,3,11,1,0,0,0,103.1,0,1
4327,46427,2,0,1,3,0,0,0,37,2018,10,5,0,0,0,0,105.0,0,0
4328,46428,1,2,4,9,0,0,3,146,2018,8,21,1,0,0,0,207.63,0,1
4329,46429,1,0,1,2,0,0,0,57,2018,8,5,0,0,0,0,85.0,0,0
4330,46430,2,0,1,2,0,0,0,145,2018,6,30,1,0,0,0,82.45,0,1
4331,46431,2,0,0,2,0,0,0,159,2018,8,5,1,0,0,0,114.3,0,1
4332,46432,3,0,0,3,0,0,0,111,2018,4,26,1,0,0,0,105.4,2,0
4333,46433,1,0,1,0,0,0,0,5,2017,12,6,1,1,0,1,69.0,1,0
4334,46434,2,0,2,2,0,0,0,174,2018,9,3,1,0,0,0,119.85,1,1
4335,46435,2,0,1,2,1,0,0,207,2018,9,30,1,0,0,0,113.4,1,1
4336,46436,3,0,0,1,0,0,1,36,2018,3,24,1,0,0,0,131.4,0,1
4337,46437,2,1,0,1,0,0,1,7,2018,5,28,1,0,0,0,155.0,2,0
4338,46438,1,0,1,0,0,0,0,258,2018,10,16,0,0,0,0,80.0,0,0
4339,46439,2,1,2,5,0,0,0,78,2018,7,31,1,0,0,0,121.8,1,0
4340,46440,3,0,2,5,0,0,1,34,2018,10,11,1,0,0,0,151.2,0,1
4341,46441,2,0,2,0,0,0,0,126,2018,8,14,1,0,0,0,123.3,1,0
4342,46442,2,0,2,1,0,0,1,5,2018,9,24,1,0,0,0,184.0,1,0
4343,46443,2,0,0,3,0,0,0,98,2018,9,15,1,0,0,0,135.9,0,1
4344,46444,2,0,2,1,0,1,1,37,2018,5,2,1,0,0,0,141.6,1,0
4345,46445,2,0,1,5,1,0,0,109,2018,12,20,1,0,0,0,74.8,1,0
4346,46446,2,0,1,2,0,0,0,85,2018,10,6,0,0,0,0,85.0,0,0
4347,46447,2,0,2,0,2,0,0,131,2017,10,15,0,0,0,0,94.5,0,0
4348,46448,2,1,1,4,0,0,0,63,2018,5,9,1,0,0,0,135.15,0,1
4349,46449,2,0,2,6,1,0,0,213,2018,12,27,1,0,0,0,63.75,0,1
4350,46450,1,0,1,3,0,0,0,69,2018,6,12,0,0,0,0,120.0,0,0
4351,46451,2,1,1,2,0,0,0,75,2018,6,17,0,0,0,0,90.0,2,0
4352,46452,2,0,1,3,0,0,0,250,2018,10,20,1,0,0,0,90.95,0,1
4353,46453,2,0,0,2,0,0,0,7,2018,5,5,0,0,0,0,144.0,0,0
4354,46454,2,0,0,4,0,0,0,27,2017,9,30,0,0,0,0,108.0,0,0
4355,46455,2,0,1,3,0,0,0,105,2018,10,6,0,0,0,0,75.0,0,0
4356,46456,2,0,1,2,0,0,0,418,2018,9,26,0,0,0,0,75.0,1,1
4357,46457,2,0,0,3,0,0,0,204,2018,5,3,0,0,0,0,100.0,0,1
4358,46458,1,0,1,0,0,0,0,10,2018,6,14,2,1,0,1,65.0,0,0
4359,46459,2,0,1,1,0,0,0,76,2018,10,10,0,0,0,0,120.0,0,0
4360,46460,1,0,0,3,0,0,0,105,2018,10,6,1,0,0,0,110.0,0,1
4361,46461,2,0,0,3,0,0,1,91,2018,10,20,1,0,0,0,132.3,0,1
4362,46462,2,0,0,3,0,0,0,213,2018,12,31,0,0,0,0,130.0,0,0
4363,46463,2,0,1,3,0,0,0,127,2018,7,4,1,0,0,0,105.3,2,0
4364,46464,2,0,1,2,0,1,3,5,2018,3,25,1,0,0,0,154.0,1,0
4365,46465,1,0,0,3,0,0,0,113,2018,9,22,1,0,0,0,129.6,1,0
4366,46466,2,0,0,2,0,0,2,211,2018,5,31,1,0,0,0,83.58,1,0
4367,46467,2,0,2,5,0,0,0,150,2018,9,16,1,0,0,0,91.12,0,1
4368,46468,2,0,0,3,0,0,0,32,2018,10,25,0,0,0,0,85.0,0,0
4369,46469,1,2,0,1,0,0,0,143,2018,7,13,1,0,0,0,106.03,0,1
4370,46470,2,0,2,2,0,0,0,208,2018,7,30,1,0,0,0,80.75,1,0
4371,46471,2,0,2,2,0,1,3,8,2018,8,19,1,0,0,0,240.0,1,0
4372,46472,1,0,1,1,1,0,0,81,2018,10,16,1,0,0,0,98.1,0,1
4373,46473,2,0,0,3,0,0,0,113,2018,8,3,1,0,0,0,114.3,1,0
4374,46474,2,0,2,4,1,0,0,191,2018,8,28,1,0,0,0,84.43,1,0
4375,46475,2,0,1,2,0,0,0,27,2017,10,30,0,0,0,0,110.0,0,0
4376,46476,2,0,0,4,0,0,0,55,2018,3,18,0,0,0,0,63.0,0,0
4377,46477,2,0,3,6,0,0,0,163,2018,8,19,1,0,0,0,76.5,0,1
4378,46478,2,0,0,2,0,0,4,132,2018,7,7,2,0,0,0,137.7,0,0
4379,46479,2,0,1,1,0,0,0,102,2017,11,5,1,0,0,0,72.25,1,0
4380,46480,2,0,4,6,0,0,0,12,2018,5,30,1,0,0,0,111.35,0,1
4381,46481,3,0,1,3,0,0,1,72,2018,9,12,1,0,0,0,168.3,1,0
4382,46482,2,0,1,3,0,0,0,250,2018,9,22,1,0,0,0,95.0,0,1
4383,46483,2,0,1,2,0,0,0,81,2018,2,19,0,0,0,0,65.0,0,0
4384,46484,2,0,0,2,2,0,1,80,2017,10,9,0,0,0,0,136.0,0,0
4385,46485,2,0,1,4,0,0,1,7,2017,10,19,0,0,0,0,75.0,1,0
4386,46486,2,0,0,1,2,0,0,55,2018,4,6,1,0,0,0,104.0,0,1
4387,46487,3,0,0,1,0,0,1,56,2018,11,11,1,0,0,0,162.0,1,0
4388,46488,2,0,1,2,0,0,0,349,2018,10,28,0,0,0,0,90.0,1,0
4389,46489,1,0,0,1,0,1,0,0,2018,12,27,0,0,0,0,89.55,0,0
4390,46490,2,0,1,2,0,0,0,119,2018,4,29,1,0,0,0,99.3,1,0
4391,46491,0,2,0,1,0,0,2,44,2018,8,17,1,0,0,0,109.55,1,0
4392,46492,1,0,0,3,0,0,0,8,2018,10,5,0,0,0,0,85.0,0,0
4393,46493,2,0,0,2,0,0,0,167,2018,8,5,1,0,0,0,105.3,2,1
4394,46494,2,0,0,3,0,0,0,111,2018,6,2,0,0,0,0,96.67,0,0
4395,46495,2,0,4,6,0,0,0,131,2018,11,21,1,0,0,0,76.87,1,0
4396,46496,1,0,1,0,0,0,0,64,2018,7,25,4,0,0,0,0.0,0,0
4397,46497,3,0,2,3,0,0,0,48,2018,4,7,1,0,0,0,130.05,0,1
4398,46498,2,0,1,1,0,0,0,47,2018,3,18,0,0,0,0,85.0,0,0
4399,46499,2,0,0,3,0,0,1,99,2018,7,26,1,0,0,0,118.8,1,0
4400,46500,2,2,1,2,0,0,3,16,2017,8,7,1,0,0,0,177.5,2,0
4401,46501,2,0,0,5,0,0,0,113,2018,7,12,1,0,0,0,105.3,1,0
4402,46502,2,0,2,5,0,0,0,155,2018,7,2,1,0,0,0,99.45,1,1
4403,46503,1,0,1,0,0,0,0,12,2017,10,12,2,1,0,5,65.0,0,0
4404,46504,2,0,0,3,0,0,0,109,2017,8,9,1,0,0,0,76.5,0,1
4405,46505,2,0,2,5,0,0,0,123,2018,9,20,1,0,0,0,135.9,1,0
4406,46506,2,0,1,0,1,0,0,286,2018,10,16,1,0,0,0,90.0,0,1
4407,46507,2,0,1,1,0,0,0,174,2017,10,4,0,0,0,0,70.0,0,0
4408,46508,2,1,1,0,0,0,0,166,2018,8,21,1,0,0,0,121.5,1,1
4409,46509,2,0,0,1,0,0,1,6,2018,9,13,1,0,0,0,184.0,2,0
4410,46510,2,0,1,5,0,0,0,349,2018,10,4,0,0,0,0,123.33,0,1
4411,46511,2,1,2,1,0,0,0,84,2018,7,16,1,0,0,0,121.5,2,0
4412,46512,2,0,2,3,0,0,0,95,2017,9,18,1,0,0,0,89.25,2,0
4413,46513,2,2,2,5,0,0,3,44,2018,8,17,1,0,0,0,208.62,3,0
4414,46514,3,0,1,1,0,0,1,72,2018,8,29,1,0,0,0,159.3,0,1
4415,46515,2,0,2,1,0,0,0,1,2018,2,12,0,0,0,0,60.0,0,0
4416,46516,2,0,1,0,0,0,0,263,2017,9,20,0,0,0,0,67.0,0,0
4417,46517,3,0,1,3,0,0,1,175,2018,8,5,1,0,0,0,130.05,0,1
4418,46518,2,0,2,1,0,0,0,40,2018,8,28,0,0,0,0,100.0,0,0
4419,46519,2,0,1,2,2,0,0,48,2018,3,10,0,0,0,0,130.0,1,0
4420,46520,2,0,0,4,0,0,0,270,2018,4,20,0,0,0,0,80.0,0,1
4421,46521,2,0,2,5,0,0,0,127,2018,8,8,0,0,0,0,86.36,0,0
4422,46522,2,0,0,1,0,0,0,89,2018,4,9,0,0,0,0,75.0,1,0
4423,46523,1,0,0,1,0,0,0,230,2018,9,6,1,0,0,0,106.0,0,1
4424,46524,2,0,0,2,0,0,1,77,2018,6,3,1,0,0,0,132.3,2,0
4425,46525,2,0,1,2,0,0,0,19,2018,5,2,0,0,0,0,130.0,0,0
4426,46526,3,0,2,3,0,0,0,6,2018,3,6,0,0,0,0,118.0,0,0
4427,46527,2,1,2,3,2,0,3,25,2018,10,17,1,0,0,0,229.0,0,1
4428,46528,2,0,0,2,0,0,0,24,2018,3,27,0,0,0,0,47.33,0,0
4429,46529,1,0,1,2,0,0,0,56,2018,5,13,2,0,0,0,116.1,0,0
4430,46530,1,0,0,3,0,0,0,221,2018,10,12,0,0,0,0,80.0,0,0
4431,46531,2,0,0,4,0,0,0,118,2018,4,13,1,0,0,0,90.95,1,0
4432,46532,2,0,1,1,1,0,0,268,2018,9,1,1,0,0,0,95.4,0,1
4433,46533,1,0,1,4,0,0,0,20,2018,3,11,0,0,0,0,76.0,0,0
4434,46534,2,0,1,4,0,0,0,178,2018,8,5,1,0,0,0,99.45,1,0
4435,46535,2,0,1,1,0,0,0,104,2018,4,18,0,0,0,0,80.75,0,0
4436,46536,2,1,0,4,0,0,1,11,2017,12,5,0,0,0,0,77.6,0,0
4437,46537,2,0,1,2,1,1,0,77,2018,10,31,1,0,0,0,81.5,1,0
4438,46538,2,0,0,2,0,0,0,146,2018,4,24,1,0,0,0,95.0,0,1
4439,46539,3,0,2,5,0,0,1,160,2018,7,23,1,0,0,0,130.05,2,1
4440,46540,2,0,0,1,0,0,1,85,2018,7,8,1,0,0,0,91.48,1,0
4441,46541,2,1,0,3,0,0,0,37,2018,10,20,1,0,0,0,126.0,2,0
4442,46542,2,0,0,1,2,0,0,0,2017,9,17,0,0,0,0,160.0,0,0
4443,46543,2,0,1,2,0,1,0,2,2018,8,8,1,0,0,0,204.0,2,0
4444,46544,2,0,2,2,0,0,0,68,2018,2,13,0,0,0,0,58.0,0,0
4445,46545,2,0,2,4,0,0,1,82,2018,10,31,1,0,0,0,123.0,1,0
4446,46546,2,0,2,1,0,0,0,130,2018,12,25,1,0,0,0,90.0,0,1
4447,46547,2,0,1,3,0,0,1,110,2018,9,20,1,0,0,0,149.4,1,0
4448,46548,2,0,0,3,1,0,0,203,2018,6,8,1,0,0,0,116.1,1,1
4449,46549,2,0,0,4,0,0,0,72,2017,10,14,1,0,0,0,89.25,0,0
4450,46550,2,0,2,1,0,0,0,24,2018,9,20,0,0,0,0,107.1,0,0
4451,46551,2,0,1,2,0,0,0,181,2018,10,28,1,0,0,0,90.9,0,1
4452,46552,3,0,0,3,0,0,0,12,2017,8,5,2,0,0,0,90.0,1,0
4453,46553,2,2,2,5,0,1,3,213,2018,8,8,1,0,0,0,167.95,1,1
4454,46554,2,0,0,3,0,0,0,122,2018,5,31,1,0,0,0,105.9,0,1
4455,46555,2,0,1,2,2,0,0,107,2018,5,21,1,0,0,0,112.2,1,0
